date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
8/29/21,Melaka,2821,2485,5306,73,0,533873,386821,920694,1080,289,1084,2485,1737,0,0,0,0,0
8/29/21,Negeri Sembilan,5650,3297,8947,111,0,777500,631921,1409421,665,241,5006,1661,643,1636,0,0,0,1
8/29/21,Pahang,5545,6512,12057,19,0,737311,597455,1334766,540,291,2959,6509,447,3,2090,0,0,49
8/29/21,Perak,20928,7022,27950,193,1,1217700,874716,2092386,1604,295,17322,1891,765,5090,2841,11,30,0
8/29/21,Perlis,1532,824,2356,1,0,156685,118983,275668,90,16,1531,478,1,346,0,0,0,0
8/29/21,Pulau Pinang,11169,8588,19757,17,0,1133565,748057,1881622,407,130,2254,6290,6038,450,2876,1847,0,2
8/29/21,Sabah,13625,25290,38915,118,10,1601977,1063855,2649971,4159,1309,10375,18061,2737,284,509,3,6937,9
8/29/21,Sarawak,521,1946,2467,27,6,1857390,1781829,3639219,3610,2429,386,1293,134,648,0,0,0,6
8/29/21,Selangor,6529,33532,40061,51,19,4026302,3423147,7449449,3580,1290,3165,2625,3358,26972,0,3711,0,230
8/29/21,Terengganu,8396,5107,13503,123,0,658630,381774,1040404,2040,115,6860,3385,174,1671,1297,18,0,98
8/29/21,W.P. Kuala Lumpur,6201,15213,21414,5,3,2736784,2123522,4860306,1629,819,1024,306,5177,6086,0,8766,0,55
8/29/21,W.P. Labuan,12,0,12,0,0,70626,65006,135632,52,30,0,0,12,0,0,0,0,0
8/29/21,W.P. Putrajaya,0,1582,1582,0,0,126202,116274,242476,36,23,0,168,0,1414,0,0,0,0
8/30/21,Johor,31390,26647,58037,163,10,2104195,1276965,3381160,1747,200,25792,16988,3170,6897,2426,2758,0,6
8/30/21,Kedah,21721,15839,37560,246,8,1082061,699435,1781496,1730,163,20519,13584,16,2251,1149,2,0,39
8/30/21,Kelantan,22448,11354,33802,76,13,776545,568573,1345118,844,430,20443,5213,161,6135,1657,0,0,193
8/30/21,Melaka,6863,5775,12638,302,6,540736,392596,933332,1382,295,6313,4737,9,884,541,154,0,0
8/30/21,Negeri Sembilan,5759,7267,13026,179,9,783259,639188,1422447,844,250,4817,3931,458,3336,483,0,0,1
8/30/21,Pahang,15179,6002,21181,46,5,752490,603457,1355947,586,296,14512,5371,7,631,660,0,0,0
8/30/21,Perak,22784,11506,34290,166,5,1240492,886222,2126676,1770,300,21470,4350,278,7148,1021,0,8,15
8/30/21,Perlis,1555,810,2365,0,4,158240,119793,278033,90,20,1553,796,2,14,0,0,0,0
8/30/21,Pulau Pinang,9675,15092,24767,28,5,1143240,763149,1906389,435,135,6253,11823,1970,445,1446,2818,0,12
8/30/21,Sabah,19746,21576,41322,138,40,1624287,1085431,2691293,4297,1349,14704,18262,2724,674,1090,3,2564,1301
8/30/21,Sarawak,1202,2262,3464,47,20,1858592,1784091,3642683,3657,2449,392,411,795,1745,0,98,0,23
8/30/21,Selangor,7061,31048,38109,83,40,4033363,3454195,7487558,3663,1330,4320,6350,2735,20670,0,3717,0,317
8/30/21,Terengganu,8674,5498,14172,120,8,667304,387272,1054576,2160,123,8161,3877,38,1590,473,18,0,15
8/30/21,W.P. Kuala Lumpur,11022,23458,34480,16,35,2747806,2146980,4894786,1645,854,1600,2833,9420,9297,0,11305,0,25
8/30/21,W.P. Labuan,104,249,353,0,1,70730,65255,135985,52,31,102,230,2,11,0,0,0,8
8/30/21,W.P. Putrajaya,522,150,672,2,0,126724,116424,243148,38,23,517,129,5,21,0,0,0,0
8/31/21,Johor,34350,20716,55066,352,10,2138545,1297681,3436226,2099,210,29288,10665,984,7272,4075,2778,0,4
8/31/21,Kedah,13943,9358,23301,123,7,1096004,708793,1804797,1853,170,13127,7367,3,1962,766,0,0,76
8/31/21,Kelantan,14729,1295,16024,25,1,791274,569868,1361142,869,431,13506,818,316,477,0,0,0,907
8/31/21,Melaka,6461,3419,9880,288,4,547197,396015,943212,1670,299,6448,1293,13,2126,0,0,0,0
8/31/21,Negeri Sembilan,92,3411,3503,0,7,783351,642599,1425950,844,257,92,2302,0,1109,0,0,0,0
8/31/21,Pahang,5109,4004,9113,6,6,757599,607461,1365060,592,302,4322,3731,1,273,786,0,0,0
8/31/21,Perak,6111,4705,10816,83,13,1246603,890927,2137492,1853,313,5968,4185,143,520,0,0,0,0
8/31/21,Perlis,63,672,735,0,1,158303,120465,278768,90,21,63,105,0,567,0,0,0,0
8/31/21,Pulau Pinang,8861,11142,20003,31,5,1152101,774291,1926392,466,140,6275,8065,881,344,1705,2732,0,1
8/31/21,Sabah,18735,23905,42640,255,96,1644957,1109336,2733933,4552,1445,13678,21648,4633,280,97,0,1935,369
8/31/21,Sarawak,290,938,1228,9,31,1858882,1785029,3643911,3666,2480,126,583,164,355,0,0,0,0
8/31/21,Selangor,3534,33071,36605,58,142,4036897,3487266,7524163,3721,1472,1663,2173,1867,26782,0,3943,0,177
8/31/21,Terengganu,6571,11788,18359,137,22,673875,399060,1072935,2297,145,5361,4783,0,7005,1210,0,0,0
8/31/21,W.P. Kuala Lumpur,2450,20584,23034,3,22,2750256,2167564,4917820,1648,876,535,1530,1914,7717,1,11336,0,1
8/31/21,W.P. Labuan,0,15,15,0,0,70730,65270,136000,52,31,0,2,0,13,0,0,0,0
8/31/21,W.P. Putrajaya,2,330,332,0,0,126726,116754,243480,38,23,1,328,1,2,0,0,0,0
9/1/21,Johor,34872,26131,61003,382,29,2173417,1323812,3497229,2481,239,30418,8315,2017,15106,2413,2708,0,26
9/1/21,Kedah,16285,18006,34291,190,21,1112289,726799,1839088,2043,191,14044,15154,853,2773,1281,0,0,186
9/1/21,Kelantan,18434,19275,37709,110,19,809708,589143,1398851,979,450,15716,5757,1191,13466,1404,36,0,139
9/1/21,Melaka,12387,5294,17681,280,16,559584,401309,960893,1950,315,11092,3003,86,2290,1209,0,0,1
9/1/21,Negeri Sembilan,4722,8909,13631,96,9,788073,651508,1439581,940,266,3945,5585,775,3321,0,0,0,5
9/1/21,Pahang,20808,7168,27976,125,6,778407,614629,1393036,717,308,18980,6695,1149,438,658,32,0,24
9/1/21,Perak,29627,11271,40898,381,8,1276369,902198,2178390,2234,321,26813,5308,296,5821,2506,0,139,15
9/1/21,Perlis,860,3699,4559,6,3,159163,124164,283327,96,24,857,1324,3,2374,0,0,0,1
9/1/21,Pulau Pinang,8732,18319,27051,47,9,1160833,792610,1953443,513,149,6042,14209,1223,1337,1459,2732,0,49
9/1/21,Sabah,20459,24486,44945,243,108,1666942,1133822,2778878,4795,1553,14780,22358,5122,536,0,0,1526,623
9/1/21,Sarawak,1022,2154,3176,36,32,1859904,1787183,3647087,3702,2512,387,517,617,1348,0,87,0,220
9/1/21,Selangor,6883,34676,41559,77,90,4043780,3521942,7565722,3798,1562,4484,7010,2294,22930,0,4311,0,530
9/1/21,Terengganu,7693,14404,22097,144,77,681568,413464,1095032,2441,222,6397,5131,3,9048,1266,225,0,27
9/1/21,W.P. Kuala Lumpur,8757,22959,31716,8,29,2759013,2190523,4949536,1656,905,1004,4012,7753,7637,0,11310,0,0
9/1/21,W.P. Labuan,60,299,359,0,2,70790,65569,136359,52,33,56,288,4,10,0,0,0,1
9/1/21,W.P. Putrajaya,123,366,489,1,0,126849,117120,243969,39,23,123,363,0,3,0,0,0,0
